country_std,month_start,y,sample_weight,tariff_count_country_3m,tariff_count_country_6m,tariff_count_country_12m,months_since_last_tariff_country,authority_count_12m_IEEPA,authority_count_12m_Section_301,authority_count_12m_Section_232,trade_deficit,imports,exports,trade_deficit_3m_mean,trade_deficit_3m_change,gscpi,gscpi_3m_mean,unrate,month_of_year,months_since_start,manufacturing_strength,fx_to_usd,fx_to_usd_3m_mean,fx_to_usd_3m_std,GSCPI,unemployment_rate,unemployment_3m_mean,political_risk_score,tariff_event_count
ZAMBIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,29.761384,36.559894,6.79851,18.531660666666664,11.361266,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
ZAMBIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,53.417647,59.221193,5.803546,36.97789,55.338688000000005,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
ZAMBIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,5.982418000000001,14.041966,8.059548,29.720483,-21.772220999999995,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
ZAMBIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,24.724416,30.503537,5.779121,28.041493666666668,-5.036967999999998,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
ZAMBIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,50.05051699999999,64.720925,14.670408,26.919116999999996,-3.36713000000001,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
ZAMBIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,7.208003,22.250532,15.042529,27.327645333333333,1.2255849999999988,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
ZAMBIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-7.030369,3.805101,10.83547,16.742716999999995,-31.754785000000002,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
ZAMBIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,1.6721459999999997,13.896714,12.224568,0.6165933333333307,-48.378370999999994,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
ZIMBABWE,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,0.5926760000000004,4.277612,3.684936,0.5926760000000004,,-0.28,-0.28,4.2,11,0,,,,,,,,,
ZIMBABWE,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,7.958644000000001,10.25411,2.295466,4.275660000000001,,-0.26,-0.27,4.1,12,1,,,,,,,,,
ZIMBABWE,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,10.816453,12.609259,1.792806,6.455924333333333,,-0.18,-0.24,4.0,1,2,,,,,,,,,
ZIMBABWE,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,4.914187,6.006711,1.092524,7.896428,4.321510999999999,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
ZIMBABWE,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,6.282238000000001,9.272061,2.989823,7.337626,-1.676406,-0.18,-0.12,4.2,3,4,,,,,,,,,
ZIMBABWE,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,5.00684,7.408946,2.402106,5.401088333333334,-5.809612999999999,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
ZIMBABWE,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,4.5669,7.664366,3.097466,5.285326,-0.3472869999999997,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
ZIMBABWE,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,2.864555,6.706335,3.84178,4.146098333333334,-3.417683000000001,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
ZIMBABWE,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,1.7803130000000005,5.867092,4.086779,3.070589333333334,-3.226527,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
ZIMBABWE,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-3.2769489999999997,1.390927,4.667876,0.45597300000000035,-7.8438490000000005,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
ZIMBABWE,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-2.1854390000000006,2.691311,4.87675,-1.2273583333333333,-5.049994000000001,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
ZIMBABWE,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-1.793149,2.56132,4.354469,-2.4185123333333336,-3.5734620000000006,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
ZIMBABWE,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,13.609498999999998,16.878921,3.269422,3.210303666666666,16.886447999999998,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
